account_name,campaign_name,adgroup_name,name,fb_objective,local_date,campaign_start_date,impressions,clicks,cost,currency,portal
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-02-20,2018-11-23 11:49:55,834,4,2.03,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Custom Audience | FR - Android - Install No Registration - 30d | F | 18-45,Install-Now | W_Sell-3 | Static |  | FR-389-Sell-035.jpg,CONVERSIONS,2019-02-18,2019-02-14 10:19:26,946,6,1.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-11,2018-11-22 18:48:53,3176,14,11.88,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Sell-8 | Feed-Static | Use App | TV ads - October - DB - horizontal - FR.mp4 |  | TV ads - October - DB - horizontal - FR.mp4,APP_INSTALLS,2019-02-20,2018-11-23 11:49:55,197,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,2154,9,4.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-12,2018-11-22 18:48:53,2630,26,8.14,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,94,1,0.22,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-02-12,2018-11-23 11:49:55,317,2,0.18,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-03-07,2019-03-04 15:34:50,265,0,0.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,1775,4,5.46,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:45:47,383,3,1.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Carousel | 4-items | INSTALL_MOBILE_APP | Facebook-carousel---Kids---FR-blue - 3.jpg,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,102,0,0.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-02-19,2018-11-23 11:49:55,6520,26,15.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,2258,8,2.93,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-042.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-042.jpg,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,466,2,1.11,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static |  | 3in1 - Mens FR - 6 B.png,APP_INSTALLS,2019-03-07,2019-03-04 15:45:47,4254,43,8.91,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 7d - Lookalike FR 3% | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 3 A.png,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,4381,19,12.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v3.mp4,APP_INSTALLS,2019-02-27,2018-11-22 18:48:53,120,0,0.3,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,19,0,0.11,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-052.jpg,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,1370,3,1.49,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Sell-4 | Static,APP_INSTALLS,2019-02-05,2018-11-22 18:48:53,2060,9,6.03,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,2164,13,4.8,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v4.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,174,1,0.64,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Gagne,APP_INSTALLS,2019-02-05,2018-11-23 11:49:55,22,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-05,2018-11-23 11:49:55,1658,4,4.05,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | K_Earn-1 | Static |  | FRB-389-Sell-042.jpg,CONVERSIONS,2019-02-14,2019-02-14 13:42:18,271,1,1.27,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-02-09,2018-11-22 18:48:53,219,1,0.15,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Custom Audience | FR - iOS - Install No Registration - 30d | F | 18-45,Install-Now | K_Earn-1 | Static |  | FRB-389-Sell-042.jpg,CONVERSIONS,2019-02-18,2019-02-14 13:42:18,799,1,2.04,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,2761,9,3.92,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Sell-4 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-034.jpg,APP_INSTALLS,2019-02-14,2018-11-23 11:49:55,7703,26,24.93,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 9 A.png,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,9202,31,11.34,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Broad | None | All | W | 18-45 | Feed | Mobile | All,W_Sell-3 | Feed-Static | Use App | FR-389-Sell-035.jpg,APP_INSTALLS,2019-02-07,2018-11-23 11:49:55,85,0,0.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-12,2018-11-22 18:48:53,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Story | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-02,2018-11-23 11:49:55,13,0,0.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,Install-Now | K_Earn-3 | Carousel | Vends,APP_INSTALLS,2019-02-04,2018-11-23 11:49:55,731,3,1.21,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,231,2,0.98,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-03,2018-11-22 18:48:53,737,2,1.64,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Broad |  | F | 18-45,W_Sell-3 | Story-Static | Install Now | FR-390-Sell-037.jpg |  | FR-390-Sell-037.jpg,APP_INSTALLS,2019-02-15,2018-11-22 18:48:53,24641,82,47.66,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 1 A.png,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,157,1,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | M | 18-45,W_Sell-3 | Static |  | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,6781,40,21.71,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,3764,18,7.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,2181,8,5.94,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-06,2019-03-04 15:45:47,434,2,0.3,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 7d - Lookalike FR 3% | M | 18-45,W_Sell-3 | Static |  | 3in1 - Mens FR - 7 A.png,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,1322,8,3.39,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v2.mp4,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,1432,4,5.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-01,2018-11-23 11:49:55,3433,15,9.5,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 1% | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | TV ads - October - DB - square - FR.mp4,APP_INSTALLS,2019-02-04,2018-11-22 18:48:53,2722,9,12.68,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-042.jpg,APP_INSTALLS,2019-02-06,2018-11-23 11:49:55,0,0,0.0,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Carousel | Gagne | INSTALL_MOBILE_APP | Carousel - Kids - FR - 1 A.png,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,94,0,0.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,2135,2,4.73,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-051.jpg,APP_INSTALLS,2019-03-09,2018-11-23 11:49:55,1005,7,2.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-18,2018-11-23 11:49:55,483,3,0.89,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-046.jpg,APP_INSTALLS,2019-02-25,2018-11-23 11:49:55,305,1,0.27,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Static |  | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-03-05,2019-03-04 15:34:50,3215,8,2.47,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | All | W | 18-45 | Feed | Mobile | All,K_Earn-3 | Feed-Static | Use App | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-11,2018-11-23 11:49:55,1273,6,1.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 A.png,APP_INSTALLS,2019-02-25,2018-11-23 11:49:55,112,0,0.13,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v4.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,759,1,1.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-24,2018-11-23 11:49:55,7730,30,24.07,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-09,2019-03-04 15:34:50,1,0,0.01,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v1.mp4,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,626,2,3.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-040.jpg,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,854,2,2.05,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-02-27,2018-11-23 11:49:55,4399,21,16.42,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v3.mp4,APP_INSTALLS,2019-03-05,2018-11-22 18:48:53,1454,8,5.19,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 3 A.png,APP_INSTALLS,2019-02-15,2018-11-22 18:48:53,1240,8,4.69,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-02-19,2018-11-22 18:48:53,922,1,2.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 A.png,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,15983,141,36.82,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,505,3,1.8,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static |  | 3in1 - Mens FR - 9 A.png,APP_INSTALLS,2019-02-09,2018-11-23 11:49:55,782,2,0.32,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | M | 18-45,W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 4 B.png,APP_INSTALLS,2019-03-06,2018-11-22 18:48:53,1497,5,2.5,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Carousel | Creative-v1 | INSTALL_MOBILE_APP | Carousel - Adults - FR - 1.png,APP_INSTALLS,2019-02-15,2018-11-23 11:49:55,392,3,1.74,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  | Kids-4x5-v2.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,24,1,0.11,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Broad |  | M | 18-45,Install-Now | W_Sell-3 | Static | INSTALL_MOBILE_APP | 3in1 - Mens FR - 6 A.png,APP_INSTALLS,2019-02-26,2018-11-23 11:49:55,112,1,0.17,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-043.jpg | INSTALL_MOBILE_APP | FRB-389-Sell-043.jpg,APP_INSTALLS,2019-02-21,2018-11-23 11:49:55,96010,383,142.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 3% | F | 18-45,Install-Now | K_Earn-3 | Carousel | Creative-v1 | INSTALL_MOBILE_APP | Carousel - Adults - FR - 1.png,APP_INSTALLS,2019-03-09,2018-11-22 18:48:53,618,9,0.86,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Install,Feed | All | Broad | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-05,2019-03-04 15:45:47,168,0,0.55,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 5% | F | 18-45,K_Earn-1 | Feed-Static | Install App | FRB-389-Sell-045.jpg |  | FRB-389-Sell-045.jpg,APP_INSTALLS,2019-02-13,2018-11-23 11:49:55,2516,9,5.28,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,536,2,2.31,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-049.jpg,APP_INSTALLS,2019-02-19,2018-11-22 18:48:53,7503,33,28.96,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Website - All Visitors - 30d | F | 18-45,K_Earn-3 | Video |  |,APP_INSTALLS,2019-03-07,2018-11-23 11:49:55,1601,4,5.85,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-1d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-047.jpg,APP_INSTALLS,2019-03-03,2018-11-23 11:49:55,2445,11,5.02,EUR,fr
FR Vinted,Smartly_RMAP_FR-FR_Vinted_Android_oCPM_Lister,Feed | All | Custom Audience | FR - Android - Install No Registration - 30d | F | 18-45,Install-Now | K_Sell-4 | Static |  | FRB-389-Sell-040.jpg,CONVERSIONS,2019-02-17,2019-02-14 10:19:26,790,7,0.4,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 1% | F | 18-45,K_Sell-4 | Static |  | FRB-389-Sell-050.jpg,APP_INSTALLS,2019-03-06,2019-03-04 15:34:50,102,1,0.25,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Lookalike | FR - iOS - First Listers - 30d - Lookalike FR 5% | F | 18-45,Install-Now | K_Earn-3 | Static | INSTALL_MOBILE_APP | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-10,2018-11-22 18:48:53,257,1,0.15,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Story | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-04,2018-11-22 18:48:53,147,0,0.38,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_Android_oCPM-7d_Lister,Feed | All | Lookalike | FR - Android - First Listers - 30d - Lookalike FR 3% | F | 18-45,K_Earn-3 | Static |  | FRB-389-Sell-048.jpg,APP_INSTALLS,2019-03-10,2019-03-04 15:34:50,166,0,0.2,EUR,fr
FR Vinted,Smartly_PRAP_FR-FR_Vinted_iOS_oCPM_Lister,Feed | All | Broad |  | F | 18-45,K_Earn-3 | Video |  | Kids-1x1-v1.mp4,APP_INSTALLS,2019-03-02,2018-11-22 18:48:53,2672,12,8.46,EUR,fr
